Transaction_Amount,Account_Balance,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Merchant_Category_Electronics,Merchant_Category_Grocery,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Debit,Card_Type_Prepaid,Authentication_Method_OTP,Authentication_Method_PIN,Fraud_Label
150.76,54394.92,1,19,178.88,2,117,5.83,0.924,1,1,0,0,0,0,1,0,0,0,1,0,0,1
48.15,51398.72,0,2,429.72,3,135,0.02,0.745,1,0,0,0,0,0,0,0,1,1,0,1,0,0
155.63,74192.11,0,1,58.47,0,186,8.27,0.004,0,0,0,1,0,0,0,1,0,1,0,0,0,0
214.23,90940.08,0,1,393.95,1,163,0.62,0.361,0,0,0,1,0,0,0,0,1,0,1,0,0,0
153.94,70095.04,0,13,247.99,1,110,3.54,0.059,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34.38,36043.83,0,4,147.86,2,103,1.55,0.491,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.16,28823.48,0,10,14.97,4,106,8.21,0.974,0,0,0,0,1,0,0,1,0,0,0,0,0,1
134.62,14321.24,0,13,277.57,1,4,0.65,0.918,0,1,0,1,0,1,0,0,0,0,0,0,0,0
118.88,98746.25,1,6,237.68,4,56,13.62,0.299,0,0,0,1,0,0,0,1,0,1,0,1,0,0
37.77,85294.71,0,5,24.3,2,85,5.24,0.472,1,0,1,1,0,0,0,1,0,1,0,0,1,0
128.02,57137.82,0,3,448.62,4,237,2.95,0.929,0,1,0,1,0,0,0,1,0,1,0,1,0,1
8.97,8291.6,0,18,67.29,0,84,8.52,0.257,1,1,0,1,0,0,0,0,0,1,0,0,1,0
236.56,29384.25,0,1,57.56,2,147,8.91,0.995,1,1,0,1,0,0,0,0,0,0,1,1,0,1
222.96,27605.0,0,18,429.22,3,159,5.18,0.364,0,0,0,1,0,1,0,0,0,0,0,0,0,1
123.95,69517.16,0,14,35.78,2,192,2.26,0.254,0,1,0,1,0,0,1,0,0,0,1,0,0,0
87.86,86745.3,0,8,93.68,1,97,0.5,0.64,0,1,0,0,0,0,0,0,0,1,0,0,0,0
54.37,31937.15,0,5,421.11,4,229,0.37,0.855,0,1,0,0,0,0,1,0,0,0,1,0,1,1
179.66,4814.25,0,17,491.44,4,119,3.36,0.352,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.59,44371.54,0,12,367.09,0,55,2.88,0.701,0,0,0,1,0,0,0,0,1,0,1,0,1,0
117.61,65689.08,0,19,143.78,1,167,2.08,0.189,0,1,0,1,0,0,0,0,0,0,0,0,1,0
101.19,52928.48,0,6,48.17,0,63,0.61,0.471,0,0,1,1,0,0,1,0,0,0,0,0,1,1
69.75,24912.74,0,10,475.55,0,78,11.95,0.468,1,1,0,0,0,1,0,0,0,0,0,0,1,0
74.02,90392.23,1,11,398.09,4,89,1.8,0.514,1,1,0,0,1,0,0,0,1,0,1,0,1,1
27.04,48784.37,1,17,377.09,0,142,2.12,0.912,0,0,1,1,0,1,0,0,0,0,1,0,0,1
88.97,74196.53,0,9,475.74,2,132,0.19,0.577,1,1,0,1,0,0,0,0,0,0,1,0,1,1
467.87,80713.83,0,17,189.24,1,85,8.36,0.854,0,0,1,1,0,0,0,0,1,0,0,0,0,0
307.68,7064.17,0,4,47.77,0,139,6.92,0.769,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17.54,48095.79,0,11,45.0,2,169,4.5,0.758,1,1,0,0,1,0,0,0,0,0,1,0,0,0
57.28,54243.54,0,17,85.63,2,235,1.68,0.534,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92.66,33319.39,0,13,312.69,3,56,8.6,0.384,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20.17,59091.92,0,5,223.66,3,7,1.64,0.418,1,1,0,0,0,0,1,0,0,0,0,0,1,1
4.58,75808.15,0,4,110.72,2,112,12.15,0.352,1,0,1,1,0,1,0,0,0,1,0,0,0,0
10.84,28840.86,0,18,66.82,0,15,0.99,0.407,0,0,0,1,0,0,0,1,0,1,0,0,0,0
24.45,78796.27,1,1,281.66,2,155,0.72,0.6,0,0,0,1,0,1,0,0,0,1,0,0,0,1
105.96,95614.94,0,1,19.1,3,21,5.75,0.275,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.7,6218.19,0,14,219.53,0,228,12.79,0.824,0,1,0,0,0,0,1,0,0,0,1,0,1,1
325.63,4182.5,0,10,488.55,0,70,1.81,0.865,0,1,0,1,0,0,0,1,0,0,0,1,0,0
106.59,45955.82,0,12,10.51,0,214,0.96,0.969,0,1,0,1,0,0,0,0,1,0,1,0,0,1
33.54,68029.04,0,3,283.94,1,231,10.24,0.178,1,1,0,1,0,0,0,0,0,0,1,0,1,0
2.92,77859.25,0,6,224.75,1,197,0.92,0.789,0,0,0,0,0,1,0,0,0,0,1,1,0,0
106.04,59641.38,1,11,258.64,1,161,5.08,0.506,1,1,0,1,0,0,1,0,0,1,0,0,0,1
47.79,34960.32,1,15,375.52,2,113,6.45,0.236,0,0,0,1,0,0,0,1,0,0,0,0,0,1
82.87,39802.54,0,2,298.72,3,42,2.09,0.989,0,0,0,1,0,0,1,0,0,1,0,0,1,0
122.38,65300.52,0,19,448.16,1,128,4.42,0.777,1,1,0,0,1,1,0,0,0,1,0,0,0,0
304.23,23223.16,0,10,486.48,0,218,8.76,0.842,0,1,0,1,0,0,1,0,0,1,0,0,1,1
115.15,90152.07,0,16,231.9,4,224,15.12,0.193,1,0,1,0,1,1,0,0,0,1,0,0,1,0
2.22,97368.43,0,19,397.38,1,16,5.04,0.914,1,0,1,1,0,0,0,1,0,0,1,1,0,0
122.49,53229.1,0,8,323.63,2,179,2.91,0.708,1,1,0,1,0,0,1,0,0,1,0,0,0,0
278.86,56877.62,0,4,103.11,2,43,4.57,0.931,0,0,1,1,0,0,0,1,0,0,1,0,0,1
93.27,74759.37,0,18,365.44,2,46,2.27,0.635,1,0,0,0,1,0,0,1,0,0,1,0,1,0
210.25,82463.39,0,19,59.19,4,61,18.81,0.212,0,1,0,0,0,0,0,0,1,0,1,1,0,0
43.21,85364.23,0,5,199.17,2,86,3.12,0.236,0,1,0,1,0,0,0,0,0,0,1,1,0,0
21.64,34569.77,0,12,219.27,3,208,2.3,0.831,1,0,1,0,1,0,0,0,1,0,1,0,0,0
37.2,12615.92,0,11,393.83,4,186,2.84,0.869,0,1,0,1,0,0,1,0,0,0,1,0,0,0
29.57,67688.5,0,12,72.78,4,214,1.55,0.401,1,0,0,0,0,0,1,0,0,1,0,0,1,0
133.45,8735.1,0,4,471.47,1,139,1.38,0.004,0,1,0,1,0,1,0,0,0,0,0,1,0,0
80.61,5993.19,0,10,69.81,2,227,0.13,0.006,0,1,0,1,0,0,0,0,1,0,1,0,0,0
119.08,49303.88,0,4,322.2,1,55,6.39,0.625,0,1,0,0,1,1,0,0,0,0,0,1,0,0
345.33,75732.26,0,10,340.85,1,138,28.25,0.154,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13.7,6218.19,0,14,219.53,0,228,12.79,0.824,0,1,0,0,0,0,1,0,0,0,1,0,1,1
110.14,30856.24,0,5,84.02,1,30,2.71,0.24,0,0,1,1,0,0,0,1,0,1,0,1,0,1
98.95,47219.93,0,2,434.56,4,237,0.34,0.717,0,1,0,1,0,1,0,0,0,0,1,0,1,0
10.05,71433.92,0,17,77.32,4,223,1.12,0.728,0,1,0,1,0,0,0,1,0,0,0,1,0,1
75.95,82664.72,1,3,484.63,2,109,1.37,0.102,0,0,1,0,0,0,0,0,0,0,0,0,1,0
82.12,63152.63,0,13,352.29,2,24,5.31,0.07,0,0,1,0,0,0,1,0,0,1,0,0,0,0
462.03,92427.9,0,12,82.76,3,177,3.81,0.244,0,0,1,1,0,0,0,0,0,1,0,1,0,0
41.09,98123.37,1,16,297.89,0,216,4.2,0.907,0,0,1,1,0,0,0,0,0,0,0,0,1,1
67.71,12657.22,0,11,251.27,0,127,6.55,0.782,0,0,0,1,0,0,1,0,0,1,0,0,1,0
69.17,20638.0,0,15,451.63,0,42,0.02,0.651,1,0,0,1,0,0,0,0,1,0,0,0,0,0
130.53,6115.5,0,3,439.44,0,186,1.41,0.598,0,0,0,1,0,0,0,1,0,0,1,1,0,0
23.17,49773.3,0,1,122.25,1,153,6.23,0.971,1,0,1,1,0,0,0,0,0,1,0,0,1,1
137.94,24973.85,0,13,446.37,0,31,16.67,0.585,1,1,0,0,0,0,0,0,1,0,0,1,0,0
125.22,34965.83,0,2,250.6,1,31,5.5,0.993,0,1,0,1,0,1,0,0,0,0,0,1,0,0
79.55,20809.83,0,12,283.6,0,66,7.15,0.518,0,1,0,0,0,0,1,0,0,1,0,1,0,1
85.04,1396.0,0,4,114.74,4,24,4.14,0.181,1,0,0,1,0,0,0,0,1,1,0,0,0,0
150.63,91604.74,1,19,498.97,2,193,5.24,0.508,0,1,0,0,1,0,0,0,1,0,0,0,1,1
109.4,72592.99,0,19,391.5,3,40,4.45,0.409,1,1,0,1,0,0,0,0,0,0,0,0,0,0
103.18,17296.7,0,5,203.37,2,11,2.81,0.641,1,0,1,1,0,0,0,0,1,0,0,0,1,0
108.24,15397.49,0,17,435.67,2,13,4.39,0.069,0,0,1,1,0,0,0,1,0,0,0,0,1,0
24.8,47577.72,0,15,286.59,1,84,4.16,0.873,1,0,0,0,1,0,0,0,0,1,0,1,0,1
133.76,79983.75,0,7,476.27,4,68,2.31,0.389,1,0,1,1,0,0,0,0,1,1,0,0,0,0
51.7,12201.89,0,4,465.17,4,69,1.49,0.175,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3.09,83315.93,0,12,212.94,2,13,6.42,0.505,1,0,0,0,0,0,1,0,0,0,1,1,0,0
38.18,90487.0,1,5,47.63,4,231,3.43,0.328,1,1,0,1,0,0,0,1,0,0,0,0,1,0
50.97,95548.85,0,1,213.13,1,13,0.95,0.923,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.71,22685.14,0,13,176.54,1,227,6.07,0.404,0,0,0,0,1,1,0,0,0,1,0,0,0,0
87.27,23676.87,1,8,51.67,4,194,0.99,0.883,0,1,0,0,0,0,0,1,0,0,0,0,0,1
29.73,31275.26,0,6,423.82,2,102,4.67,0.503,0,1,0,1,0,0,0,0,1,0,1,1,0,1
207.29,33628.48,0,17,15.62,1,78,3.14,0.079,1,0,1,1,0,0,0,0,1,0,0,0,0,0
222.88,78157.37,0,10,90.69,4,44,9.06,0.628,0,0,1,1,0,0,1,0,0,0,1,1,0,0
71.94,95568.02,0,11,316.3,0,135,2.65,0.566,0,1,0,1,0,1,0,0,0,0,1,0,0,0
30.2,71924.09,0,5,98.24,1,143,13.74,0.705,0,0,1,0,0,0,1,0,0,0,0,1,0,0
26.98,82048.04,0,2,252.57,0,3,3.68,0.917,0,1,0,1,0,0,0,0,0,1,0,1,0,1
101.68,44863.7,0,13,171.04,2,25,0.49,0.793,0,1,0,1,0,0,1,0,0,1,0,0,0,0
84.0,85818.44,0,6,360.09,3,147,1.54,0.126,0,1,0,0,0,0,1,0,0,0,0,0,1,0
23.73,66902.17,0,1,65.33,3,212,3.3,0.132,1,0,1,0,0,0,0,0,1,0,0,0,1,0
21.1,80105.46,0,17,336.93,2,145,1.02,0.072,1,0,1,0,1,0,0,0,1,0,1,1,0,0
56.47,38706.04,0,2,106.27,0,88,29.6,0.142,1,1,0,1,0,1,0,0,0,1,0,0,0,0
13.38,3833.5,0,2,442.64,3,193,3.12,0.612,0,1,0,1,0,0,0,0,1,1,0,0,0,0
27.58,66101.36,0,3,343.43,2,139,4.06,0.679,0,0,0,1,0,1,0,0,0,0,1,0,0,0
25.21,4045.99,1,6,70.99,2,4,0.62,0.767,1,1,0,1,0,0,0,0,0,0,0,0,1,0
64.55,81560.79,0,5,416.38,1,179,2.22,0.843,1,1,0,1,0,0,0,1,0,0,0,0,0,1
68.27,62134.7,0,12,330.14,0,38,6.46,0.145,0,0,1,1,0,0,0,0,0,0,1,0,0,0
165.8,3220.69,0,2,295.3,1,201,12.41,0.944,0,1,0,0,0,0,1,0,0,1,0,0,0,0
91.8,33143.19,0,11,141.48,0,141,0.1,0.263,0,1,0,1,0,0,0,1,0,0,0,0,1,0
22.19,3329.41,0,8,343.96,2,228,8.09,0.835,0,0,1,0,1,0,0,0,0,1,0,1,0,1
19.58,80418.09,0,16,275.15,0,55,1.2,0.248,1,1,0,1,0,0,0,1,0,1,0,0,0,0
48.9,57775.77,0,15,211.72,4,11,1.2,0.812,0,1,0,0,0,0,1,0,0,1,0,0,1,1
429.5,32335.23,0,4,193.31,4,186,4.62,0.4,0,0,0,1,0,0,0,0,1,1,0,0,1,0
2.32,40420.69,1,16,302.02,4,177,4.73,0.063,1,1,0,1,0,0,0,1,0,0,0,0,0,1
135.76,25306.71,0,15,313.43,0,238,2.8,0.092,0,0,0,1,0,0,0,0,1,0,1,0,1,0
202.47,89714.03,0,16,415.58,0,124,3.06,0.276,0,1,0,1,0,0,1,0,0,0,0,0,0,1
43.08,6181.99,0,8,485.62,1,11,0.42,0.978,0,0,1,0,0,0,0,0,0,0,1,1,0,0
157.81,43358.16,0,13,345.3,0,60,1.41,0.419,1,0,0,1,0,0,1,0,0,0,0,1,0,0
116.49,34967.27,0,5,430.89,3,80,3.04,0.109,1,0,1,1,0,0,1,0,0,0,1,1,0,0
77.0,70534.61,0,4,35.69,4,11,0.89,0.657,0,0,0,0,1,0,0,1,0,0,1,0,0,0
44.4,64535.89,1,6,385.36,2,20,1.65,0.531,0,0,1,1,0,0,1,0,0,0,1,1,0,0
197.04,67400.46,0,14,50.33,4,39,7.33,0.698,0,1,0,1,0,0,1,0,0,0,1,0,0,0
8.21,29717.55,0,14,94.52,4,202,15.05,0.072,1,0,0,0,0,0,0,0,0,0,1,1,0,0
19.79,46268.63,0,16,107.45,1,22,0.26,0.951,1,1,0,0,0,0,0,0,1,0,0,0,0,1
9.81,21106.33,0,1,64.17,1,56,1.45,0.201,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.75,8636.84,0,7,180.18,4,142,5.65,0.896,0,0,1,0,0,1,0,0,0,1,0,1,0,1
21.93,8833.21,0,9,294.46,4,142,4.08,0.308,0,0,1,1,0,0,1,0,0,1,0,0,1,0
162.46,66821.02,0,9,405.98,1,23,6.04,0.921,0,1,0,1,0,0,0,0,0,0,1,0,1,1
86.63,99668.31,0,9,315.61,1,42,1.89,0.532,0,1,0,0,0,0,0,0,1,0,0,0,1,0
57.24,61064.08,0,5,59.92,3,147,3.49,0.719,0,0,1,0,0,0,1,0,0,1,0,1,0,0
58.08,55010.69,1,5,316.38,3,107,5.07,0.871,0,1,0,0,1,0,0,0,0,0,1,0,1,1
331.8,94752.91,1,3,486.19,2,189,0.59,0.155,0,0,1,1,0,0,0,0,0,0,0,0,1,1
4.17,13338.57,0,11,306.38,4,105,1.28,0.884,0,0,1,1,0,0,0,1,0,0,1,1,0,0
213.31,56868.13,0,12,248.44,1,205,2.53,0.441,0,0,1,1,0,0,0,0,1,0,1,0,0,1
210.52,12297.55,0,8,290.61,0,4,3.78,0.467,0,1,0,1,0,0,1,0,0,0,1,1,0,0
291.05,32604.45,1,10,484.89,2,177,6.28,0.791,0,1,0,1,0,1,0,0,0,0,0,0,0,0
59.04,12493.61,1,11,120.13,3,222,5.34,0.15,1,0,1,1,0,0,0,1,0,1,0,1,0,1
3.89,22676.11,0,11,75.84,4,158,15.25,0.835,0,1,0,1,0,1,0,0,0,0,0,1,0,0
105.32,46627.53,0,14,424.94,3,80,9.79,0.591,0,0,1,0,0,0,1,0,0,0,1,0,1,1
84.48,32253.83,0,14,438.66,2,164,5.19,0.348,1,0,0,1,0,0,0,0,0,1,0,0,0,0
37.16,55692.79,0,12,338.71,4,25,0.29,0.231,0,0,0,1,0,1,0,0,0,1,0,0,0,0
126.88,3949.38,0,8,327.53,0,164,18.64,0.873,0,1,0,0,0,0,1,0,0,0,1,1,0,0
112.01,37953.56,0,8,46.73,4,70,3.91,0.436,0,0,0,1,0,1,0,0,0,0,0,0,0,0
102.15,62402.46,0,2,27.0,0,81,3.63,0.947,0,0,1,1,0,0,0,0,1,0,0,0,1,0
49.8,79815.3,1,3,243.9,3,43,6.64,0.945,0,0,1,1,0,0,0,0,0,1,0,0,1,1
34.29,73513.72,0,11,225.41,1,31,7.73,0.993,0,0,1,0,0,0,0,0,0,0,1,0,1,0
38.1,86530.53,0,2,321.82,0,120,0.07,0.286,0,1,0,0,1,0,1,0,0,0,1,0,1,0
101.55,96919.8,0,14,69.62,4,129,1.43,0.647,1,1,0,0,0,0,0,0,1,0,0,0,1,1
25.03,12000.81,0,17,260.96,0,31,1.68,0.117,0,0,0,1,0,0,1,0,0,0,0,1,0,0
90.8,70068.86,1,1,242.96,1,51,8.93,0.367,0,0,1,1,0,0,1,0,0,0,1,0,0,1
85.04,45218.38,0,7,103.17,2,133,2.51,0.56,1,0,1,0,1,0,0,0,0,0,0,1,0,1
200.36,43483.02,0,15,395.83,4,231,7.11,0.449,0,1,0,1,0,0,0,0,1,1,0,0,0,0
218.93,90475.96,0,4,52.76,3,206,2.62,0.259,1,1,0,0,0,0,0,0,1,0,1,1,0,0
88.43,67778.07,0,10,282.28,2,121,22.25,0.182,1,1,0,0,1,0,0,1,0,0,0,0,0,0
17.21,44859.5,0,12,378.82,1,133,7.83,0.993,1,0,0,0,0,0,1,0,0,0,1,0,1,1
361.81,12344.09,0,11,189.98,4,236,5.39,0.901,0,0,1,1,0,0,1,0,0,0,1,0,0,1
31.3,97639.84,0,8,412.25,3,78,8.35,0.824,1,0,0,1,0,0,0,0,1,1,0,1,0,0
134.55,8165.36,1,12,365.71,3,147,1.77,0.764,0,1,0,0,0,0,0,1,0,0,0,0,1,1
86.25,64397.31,0,12,149.81,2,218,1.77,0.493,1,1,0,1,0,1,0,0,0,1,0,1,0,0
25.46,54659.14,1,15,112.11,1,168,12.62,0.962,1,0,1,1,0,0,0,0,0,0,0,1,0,0
45.41,36710.85,1,13,329.75,2,177,10.14,0.45,0,1,0,0,0,0,0,0,1,1,0,0,1,0
38.32,82433.89,0,8,434.47,2,122,2.74,0.369,0,0,0,1,0,0,1,0,0,0,0,0,1,0
130.33,36163.73,0,16,332.14,4,124,10.75,0.035,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23.6,69134.0,0,11,317.38,0,152,10.18,0.301,0,1,0,1,0,1,0,0,0,0,0,1,0,0
108.33,23104.96,0,14,306.9,2,227,8.28,0.341,1,1,0,1,0,0,0,0,1,1,0,1,0,0
46.23,39257.51,1,12,332.8,4,169,0.16,0.642,0,1,0,1,0,0,0,0,1,0,1,0,0,1
198.27,66298.96,0,8,169.48,0,16,7.03,0.891,1,1,0,1,0,1,0,0,0,0,0,0,1,1
20.39,84835.78,0,9,131.62,0,175,7.41,0.565,0,1,0,1,0,0,0,1,0,0,0,1,0,0
9.7,42393.49,0,14,499.06,2,105,10.7,0.968,1,1,0,1,0,1,0,0,0,0,1,0,0,1
0.31,3463.15,0,8,304.3,2,170,12.95,0.062,0,0,1,1,0,0,0,0,0,1,0,1,0,1
18.25,87933.49,0,3,287.3,2,143,0.2,0.286,0,0,0,0,0,1,0,0,0,0,0,0,0,0
333.51,95214.61,0,9,292.17,1,24,2.64,0.047,0,1,0,0,0,0,0,1,0,0,0,0,1,0
126.05,7721.07,0,11,371.06,4,143,5.68,0.419,1,0,1,1,0,0,0,0,0,1,0,0,0,0
24.08,26152.05,0,10,246.56,2,158,7.4,0.231,0,0,0,0,0,0,1,0,0,0,1,0,1,0
162.84,5239.46,0,2,72.91,1,201,12.58,0.438,0,0,1,1,0,0,0,0,1,0,0,1,0,0
299.82,838.05,0,19,124.71,0,75,19.8,0.196,0,1,0,0,1,1,0,0,0,1,0,0,0,0
6.52,69984.17,0,14,103.32,4,42,5.5,0.729,1,1,0,1,0,1,0,0,0,0,0,0,0,1
34.26,52981.78,0,1,450.19,1,229,2.49,0.561,1,1,0,1,0,0,1,0,0,1,0,1,0,0
21.52,68482.62,1,9,362.43,1,13,0.26,0.16,0,0,0,1,0,0,0,1,0,1,0,1,0,1
36.36,11838.75,0,16,437.5,1,122,0.22,0.46,1,0,1,0,0,0,1,0,0,0,0,1,0,0
304.91,31242.68,0,10,275.37,4,54,5.06,0.9,0,0,1,1,0,0,1,0,0,0,0,0,0,1
262.19,44127.61,1,15,225.45,0,208,13.86,0.737,0,1,0,1,0,0,0,1,0,0,1,0,0,1
64.15,28865.78,1,13,102.98,2,99,4.09,0.504,1,0,0,1,0,1,0,0,0,1,0,0,1,1
109.91,84597.34,0,5,167.44,2,183,8.49,0.904,0,1,0,1,0,0,1,0,0,0,1,0,0,0
49.83,5712.57,0,13,155.15,1,56,3.02,0.771,0,1,0,1,0,0,0,1,0,1,0,0,0,0
16.95,3431.35,1,13,79.42,4,119,2.84,0.327,0,1,0,1,0,0,0,0,0,0,1,1,0,1
50.97,82057.94,0,2,229.14,4,37,2.92,0.016,1,1,0,0,0,1,0,0,0,0,0,1,0,0
11.73,19303.32,0,6,485.58,4,124,3.65,0.689,0,0,0,1,0,0,1,0,0,1,0,0,1,0
371.41,38363.44,0,3,107.81,4,157,6.24,0.988,0,1,0,1,0,0,0,0,0,0,1,1,0,0
222.96,27605.0,0,18,429.22,3,159,5.18,0.364,0,0,0,1,0,1,0,0,0,0,0,0,0,1
138.84,95172.87,0,1,268.98,4,77,3.53,0.135,0,1,0,1,0,0,1,0,0,1,0,0,0,0
51.33,2644.09,0,2,246.22,3,52,6.71,0.174,0,0,1,0,0,0,0,0,0,0,1,0,1,0
29.22,53509.87,0,9,432.53,0,14,12.52,0.767,0,1,0,1,0,0,1,0,0,0,0,1,0,0
12.29,7405.99,0,16,252.55,2,182,0.46,0.075,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23.15,39746.63,0,9,93.75,4,89,5.75,0.924,0,1,0,0,0,1,0,0,0,1,0,0,1,0
16.82,13299.04,0,8,248.99,3,99,13.59,0.005,0,1,0,0,0,0,0,0,0,1,0,0,1,1
39.09,1494.99,0,2,172.53,3,128,11.52,0.907,0,0,1,0,0,0,0,0,0,0,1,1,0,1
1.44,8849.2,0,12,339.45,4,96,3.12,0.534,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31.3,13967.59,0,2,337.51,3,92,12.77,0.86,0,1,0,0,0,1,0,0,0,1,0,1,0,1
52.42,52217.09,0,10,125.88,4,149,9.93,0.628,1,0,1,1,0,0,0,1,0,1,0,0,0,0
135.41,91583.47,1,13,98.17,3,65,0.41,0.197,1,0,1,0,0,0,0,0,0,1,0,0,1,1
55.76,22741.64,0,14,340.46,3,97,0.03,0.551,0,1,0,0,1,0,0,0,0,1,0,0,1,0
9.6,72430.95,0,14,245.64,4,167,4.83,0.126,1,0,0,1,0,0,1,0,0,1,0,0,1,1
47.33,73354.93,0,5,126.11,3,112,9.47,0.744,0,0,1,1,0,0,1,0,0,0,1,0,0,0
56.96,80366.74,0,14,360.91,0,108,1.02,0.772,0,0,0,1,0,0,0,0,1,0,1,0,0,0
169.48,32058.0,0,13,466.46,4,65,1.1,0.814,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43.85,34103.29,0,8,24.1,1,43,0.46,0.429,1,1,0,1,0,0,0,0,0,1,0,0,0,0
12.26,63784.78,0,11,89.67,2,99,4.56,0.321,1,0,1,1,0,0,0,0,0,1,0,1,0,0
156.89,58603.84,0,16,50.71,2,11,0.96,0.145,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60.16,9002.78,1,13,434.14,2,104,4.29,0.38,1,1,0,1,0,0,1,0,0,1,0,0,0,1
10.31,38264.7,0,10,214.61,0,147,1.48,0.558,0,1,0,0,0,0,0,1,0,0,0,0,1,0
352.06,68893.42,0,12,353.65,0,128,3.37,0.941,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15.21,55541.47,0,6,425.92,3,15,31.1,0.219,1,0,0,1,0,0,0,0,1,0,1,0,0,0
613.6,64301.87,0,9,81.86,2,81,2.46,0.23,0,0,0,1,0,0,1,0,0,0,1,0,0,1
128.42,77087.65,0,10,392.27,3,111,0.31,0.89,0,0,0,1,0,1,0,0,0,1,0,0,1,0
51.31,67396.45,0,18,253.43,4,172,21.06,0.736,0,1,0,0,0,0,1,0,0,0,1,0,0,0
171.85,51848.37,0,8,86.33,2,176,2.22,0.705,0,1,0,1,0,1,0,0,0,1,0,1,0,1
50.23,40245.76,1,19,49.03,4,56,2.04,0.106,1,0,0,1,0,0,0,1,0,0,0,1,0,0
46.72,82257.01,0,11,230.59,3,45,4.85,0.488,1,0,1,0,0,0,0,0,0,1,0,0,1,1
32.87,27894.39,0,12,21.06,4,148,5.15,0.979,0,0,1,1,0,0,0,1,0,0,1,0,0,1
36.59,68823.89,0,13,134.84,4,79,0.14,0.854,0,1,0,0,0,0,0,1,0,0,1,0,1,1
307.41,79907.64,0,17,277.52,4,144,0.68,0.47,1,0,0,0,0,0,0,0,1,0,1,0,0,0
61.8,17471.9,1,10,433.64,2,128,0.31,0.173,0,1,0,1,0,0,0,0,1,1,0,0,1,1
24.88,95620.93,0,18,282.12,0,112,2.14,0.943,0,0,0,1,0,1,0,0,0,1,0,0,1,1
13.7,6218.19,0,14,219.53,0,228,12.79,0.824,0,1,0,0,0,0,1,0,0,0,1,0,1,1
472.04,41294.69,1,16,116.72,1,125,0.15,0.382,1,0,1,0,1,0,0,0,0,0,0,0,1,1
18.37,10585.29,0,16,152.17,4,116,8.09,0.148,1,1,0,1,0,0,1,0,0,0,1,1,0,0
4.61,52677.88,0,19,457.55,0,24,4.27,0.648,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101.93,55856.01,0,5,314.6,4,46,1.04,0.243,0,0,0,1,0,1,0,0,0,0,0,1,0,0
35.62,33832.11,0,9,33.95,3,215,2.21,0.957,0,0,0,1,0,0,0,0,0,1,0,1,0,1
109.91,92621.76,0,2,221.17,2,210,3.1,0.231,1,1,0,1,0,0,1,0,0,0,1,1,0,1
39.1,4577.3,0,1,284.27,4,191,7.8,0.665,0,0,1,0,0,0,0,1,0,0,0,0,1,1
45.97,59104.49,0,16,117.81,4,179,14.95,0.008,0,0,0,0,0,0,0,0,1,0,1,0,1,0
9.44,46345.87,0,1,438.73,3,131,1.02,0.611,0,1,0,1,0,0,0,0,1,0,1,1,0,0
233.71,46226.42,0,3,64.23,1,49,6.26,0.924,1,0,0,1,0,0,0,1,0,0,1,0,0,1
31.47,23986.98,0,16,54.64,4,67,1.34,0.826,1,0,1,1,0,0,0,0,0,0,1,0,1,1
168.5,60163.6,0,5,224.18,4,83,1.97,0.412,0,1,0,1,0,0,0,0,1,1,0,0,1,0
105.54,9547.21,0,2,41.39,0,164,0.69,0.4,0,0,0,0,0,0,0,0,1,1,0,0,1,0
60.81,2860.07,0,15,385.08,0,11,6.31,0.697,0,0,1,1,0,1,0,0,0,0,1,0,1,0
67.28,73344.89,0,14,364.2,1,52,3.98,0.402,0,0,0,0,1,0,0,0,0,0,0,1,0,0
63.45,88282.41,1,3,17.37,1,204,5.65,0.396,1,1,0,1,0,0,0,1,0,0,1,0,1,0
223.12,64433.94,1,14,21.09,4,65,6.48,0.762,1,0,0,0,1,0,0,0,0,0,0,1,0,1
42.53,23492.95,0,4,418.86,0,34,3.58,0.575,0,0,0,1,0,0,0,1,0,0,0,1,0,0
54.94,37869.17,0,15,489.07,4,149,5.65,0.874,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29.09,20047.99,0,14,120.44,0,18,2.97,0.091,1,1,0,0,0,0,1,0,0,0,1,0,0,0
